1040,43,43,43,20,20,0.768548,0.11503,0.793898739,0.10350686,0.817043939,0.09200386,0.817043939,0.09200386,0.790189139,0.13050086
1041,43,43,43,20,20,0.775199,0.109528,0.799658831,0.098559437,0.822138931,0.087606637,0.822138931,0.087606637,0.794619031,0.126653837
1042,43,43,43,20,20,0.781662,0.104261,0.805272182,0.09382258,0.827105982,0.08339648,0.827105982,0.08339648,0.798939782,0.12297038
1043,43,43,43,20,20,0.787997,0.0992263,0.810789115,0.089294051,0.831989415,0.079371421,0.831989415,0.079371421,0.803189715,0.119448791
1044,43,43,43,20,20,0.794168,0.0944185,0.816176689,0.084969146,0.836759889,0.075527296,0.836759889,0.075527296,0.807343089,0.116085446
1045,43,43,43,20,20,0.800074,0.0898294,0.821344825,0.080840611,0.841337425,0.071857671,0.841337425,0.071857671,0.811330025,0.112874731
1046,43,43,43,20,20,0.805628,0.0854483,0.826215125,0.076898915,0.845652325,0.068354085,0.845652325,0.068354085,0.815089525,0.109809255
1047,43,43,43,20,20,0.810829,0.0812651,0.830784459,0.073135046,0.849701559,0.065008536,0.849701559,0.065008536,0.818618659,0.106882026
1048,43,43,43,20,20,0.815769,0.0772723,0.835131862,0.069542315,0.853554962,0.061815085,0.853554962,0.061815085,0.821978062,0.104087855
1049,43,43,43,20,20,0.820569,0.0734658,0.83936266,0.06611708,0.85730576,0.0587705,0.85730576,0.0587705,0.82524886,0.10142392
1050,43,43,43,20,20,0.825296,0.0698423,0.843535214,0.062856408,0.861005614,0.055872178,0.861005614,0.055872178,0.828476014,0.098887948
1051,43,43,43,20,20,0.829921,0.0663975,0.847623348,0.059756459,0.864631248,0.053116709,0.864631248,0.053116709,0.831639148,0.096476959
1052,43,43,43,20,20,0.834345,0.0631239,0.851538795,0.056810508,0.868104295,0.050498118,0.868104295,0.050498118,0.834669795,0.094185728
1053,43,43,43,20,20,0.838473,0.0600125,0.855196481,0.054010472,0.871349181,0.048009222,0.871349181,0.048009222,0.837501881,0.092007972
1054,43,43,43,20,20,0.842291,0.0570543,0.85858296,0.051348265,0.87435386,0.045642835,0.87435386,0.045642835,0.84012476,0.089937405
1055,43,43,43,20,20,0.845876,0.0542428,0.861765696,0.04881805,0.877178096,0.04339377,0.877178096,0.04339377,0.842590496,0.08796949
1056,43,43,43,20,20,0.849351,0.0515743,0.864853374,0.046416505,0.879918274,0.041259075,0.879918274,0.041259075,0.844983174,0.086101645
1057,43,43,43,20,20,0.852797,0.0490462,0.867917717,0.044141296,0.882638017,0.039236676,0.882638017,0.039236676,0.847358317,0.084332056
1058,43,43,43,20,20,0.856202,0.0466551,0.87094789,0.041989369,0.88532769,0.037323859,0.88532769,0.037323859,0.84970749,0.082658349
1059,43,43,43,20,20,0.859473,0.0443953,0.873860875,0.039955598,0.887913575,0.035516068,0.887913575,0.035516068,0.851966275,0.081076538
1060,43,43,43,20,20,0.862507,0.0422596,0.876564537,0.038033505,0.890313837,0.033807545,0.890313837,0.033807545,0.854063137,0.079581585
1061,43,43,43,20,20,0.865266,0.0402408,0.87902454,0.036216614,0.89249794,0.032192534,0.89249794,0.032192534,0.85597134,0.078168454
1062,43,43,43,20,20,0.867807,0.0383335,0.881291307,0.034500067,0.894510607,0.030666717,0.894510607,0.030666717,0.857729907,0.076833367
1063,43,43,43,20,20,0.870247,0.0365348,0.883468968,0.032881255,0.896444268,0.029227775,0.896444268,0.029227775,0.859419568,0.075574295
1064,43,43,43,20,20,0.872683,0.0348429,0.885643999,0.031358559,0.898375699,0.027874269,0.898375699,0.027874269,0.861107399,0.074389979
1065,43,43,43,20,20,0.875128,0.0332553,0.887827981,0.029929729,0.900315181,0.026604199,0.900315181,0.026604199,0.862802381,0.073278669
1066,43,43,43,20,20,0.877509,0.0317679,0.889955646,0.028591078,0.902204746,0.025414288,0.902204746,0.025414288,0.864453846,0.072237498
1067,43,43,43,20,20,0.879715,0.030375,0.891927657,0.027337474,0.903956157,0.024299974,0.903956157,0.024299974,0.865984657,0.071262474
1068,43,43,43,20,20,0.881682,0.0290706,0.893686589,0.026163519,0.905518389,0.023256459,0.905518389,0.023256459,0.867350189,0.070349399
1069,43,43,43,20,20,0.883435,0.0278504,0.895254597,0.025065343,0.906911097,0.022280303,0.906911097,0.022280303,0.868567597,0.069495263
1070,43,43,43,20,20,0.885075,0.0267124,0.896721897,0.024041146,0.908214397,0.021369906,0.908214397,0.021369906,0.869706897,0.068698666
1071,43,43,43,20,20,0.886713,0.0256558,0.898187751,0.023090209,0.909516451,0.020524629,0.909516451,0.020524629,0.870845151,0.067959049
1072,43,43,43,20,20,0.888396,0.0246796,0.899694224,0.022211631,0.910854624,0.019743671,0.910854624,0.019743671,0.872015024,0.067275711
1073,43,43,43,20,20,0.890078,0.0237813,0.901200147,0.021403162,0.912192347,0.019025032,0.912192347,0.019025032,0.873184547,0.066646902
1074,43,43,43,20,20,0.891654,0.0229567,0.902611471,0.020661024,0.913446071,0.018365354,0.913446071,0.018365354,0.874280671,0.066069684
1075,43,43,43,20,20,0.893034,0.0222012,0.90384751,0.019981075,0.91454411,0.017760955,0.91454411,0.017760955,0.87524071,0.065540835
1076,43,43,43,20,20,0.8942,0.0215109,0.904892041,0.019359805,0.915472041,0.017208715,0.915472041,0.017208715,0.876052041,0.065057625
1077,43,43,43,20,20,0.895227,0.0208839,0.905812177,0.018795506,0.916289477,0.016707116,0.916289477,0.016707116,0.876766777,0.064618726
1078,43,43,43,20,20,0.896228,0.0203198,0.90670913,0.018287817,0.91708633,0.016255837,0.91708633,0.016255837,0.87746353,0.064223857
1079,43,43,43,20,20,0.897284,0.0198183,0.907655481,0.017836467,0.917927081,0.015854637,0.917927081,0.015854637,0.878198681,0.063872807
1080,43,43,43,20,20,0.898392,0.0193782,0.908648559,0.017440377,0.918809359,0.015502557,0.918809359,0.015502557,0.878970159,0.063564737
1081,43,43,43,20,20,0.899469,0.018997,0.909613973,0.017097298,0.919667073,0.015197598,0.919667073,0.015197598,0.879720173,0.063297898
1082,43,43,43,20,20,0.900406,0.0186712,0.910453987,0.016804078,0.920413387,0.014936958,0.920413387,0.014936958,0.880372787,0.063069838
1083,43,43,43,20,20,0.901145,0.0183977,0.911116558,0.016557928,0.921002058,0.014718158,0.921002058,0.014718158,0.880887558,0.062878388
1084,43,43,43,20,20,0.901712,0.018175,0.911624953,0.016357498,0.921453753,0.014539998,0.921453753,0.014539998,0.881282553,0.062722498
1085,43,43,43,20,20,0.902204,0.0180029,0.912066126,0.016202608,0.921845726,0.014402318,0.921845726,0.014402318,0.881625326,0.062602028
1086,43,43,43,20,20,0.902728,0.0178818,0.912536018,0.016093618,0.922263218,0.014305438,0.922263218,0.014305438,0.881990418,0.062517258
1087,43,43,43,20,20,0.903329,0.0178114,0.913074992,0.016030258,0.922742092,0.014249118,0.922742092,0.014249118,0.882409192,0.062467978
1088,43,43,43,20,20,0.903968,0.0177902,0.913648081,0.016011178,0.923251281,0.014232158,0.923251281,0.014232158,0.882854481,0.062453138
1089,43,43,43,20,20,0.904544,0.0178153,0.9141647,0.016033768,0.9237103,0.014252238,0.9237103,0.014252238,0.8832559,0.062470708
1090,43,43,43,20,20,0.904961,0.0178841,0.914538731,0.016095688,0.924042631,0.014307278,0.924042631,0.014307278,0.883546531,0.062518868
1091,43,43,43,20,20,0.905191,0.017995,0.914745037,0.016195498,0.924225937,0.014395998,0.924225937,0.014395998,0.883706837,0.062596498
